Geneid	H2O	Y173	Y299	Y550	Y594
Millet_GLEAN_10003968	623	921	857	1531	1075
Millet_GLEAN_10003967	0	0	0	0	0
Millet_GLEAN_10003966	0	0	0	0	0
Millet_GLEAN_10003965	1945	5046	5160	3972	4791
Millet_GLEAN_10003964	71	144	109	149	180
Millet_GLEAN_10003963	1352	3958	2769	1544	4152
Millet_GLEAN_10003962	5333	11265	11886	7502	17209
Millet_GLEAN_10003961	0	0	0	0	0
Millet_GLEAN_10003960	0	0	0	0	0
Millet_GLEAN_10003959	0	0	0	0	0
Millet_GLEAN_10003958	0	0	0	0	0
Millet_GLEAN_10035009	0	0	0	0	0
Millet_GLEAN_10035008	15	46	13	26	36
Millet_GLEAN_10035007	9939	21985	16096	13135	21527
Millet_GLEAN_10035006	0	0	0	0	0
Millet_GLEAN_10035005	129	353	283	163	358
Millet_GLEAN_10035004	25	125	51	64	26
Millet_GLEAN_10035003	4	5	2	8	5
Millet_GLEAN_10035002	699	2274	1812	1089	2128
Millet_GLEAN_10035001	0	0	0	0	0
Millet_GLEAN_10035000	213	343	253	180	188
Millet_GLEAN_10034999	0	0	0	0	0
Millet_GLEAN_10034998	0	0	0	0	0
Millet_GLEAN_10034997	0	0	0	0	0
Millet_GLEAN_10034996	0	0	0	0	0
Millet_GLEAN_10034995	944	1564	1591	1079	2123
Millet_GLEAN_10034994	6	15	10	16	21
Millet_GLEAN_10034993	22	64	104	42	87
Millet_GLEAN_10034992	0	0	0	0	0
Millet_GLEAN_10034991	12	18	34	13	39
Millet_GLEAN_10034990	95	44	67	22	130
Millet_GLEAN_10034989	1559	3148	3333	2314	4200
Millet_GLEAN_10034988	397	975	702	452	683
Millet_GLEAN_10034987	3513	5052	4032	4019	8036
Millet_GLEAN_10034986	68	75	94	93	140
Millet_GLEAN_10034985	5500	14567	11329	7311	15177
Millet_GLEAN_10034984	608	1357	1397	750	1616
Millet_GLEAN_10034983	1054	1888	1610	2150	2161
Millet_GLEAN_10034982	216	419	532	257	805
Millet_GLEAN_10034981	21	36	18	4	32
Millet_GLEAN_10034980	115	313	323	181	442
Millet_GLEAN_10034979	339	647	533	532	1487
Millet_GLEAN_10034978	440	1461	1372	757	1359
Millet_GLEAN_10034977	133	466	590	291	746
Millet_GLEAN_10034976	664	1617	1567	782	2350
Millet_GLEAN_10034975	253	981	679	290	978
Millet_GLEAN_10034974	369	1171	972	698	1524
Millet_GLEAN_10034973	0	0	0	0	0
Millet_GLEAN_10034972	3113	6066	4640	3294	6687
Millet_GLEAN_10034971	1901	8577	2465	3003	3009
Millet_GLEAN_10034970	0	0	0	0	0
Millet_GLEAN_10034969	127	238	208	167	163
Millet_GLEAN_10034968	57	69	24	85	74
Millet_GLEAN_10034967	5966	14256	11673	7290	17822
Millet_GLEAN_10034966	120	364	490	132	979
Millet_GLEAN_10034965	500	1057	1195	754	1504
Millet_GLEAN_10034964	6	4	4	2	0
Millet_GLEAN_10034963	0	0	0	0	0
Millet_GLEAN_10034962	515	1399	841	463	1100
Millet_GLEAN_10034961	81	208	194	176	257
Millet_GLEAN_10034960	0	0	0	0	0
Millet_GLEAN_10034959	64	235	104	50	9
Millet_GLEAN_10034958	0	0	0	0	0
Millet_GLEAN_10034957	513	809	911	382	1158
Millet_GLEAN_10034956	0	0	0	0	0
Millet_GLEAN_10034955	0	0	0	0	0
Millet_GLEAN_10034954	53	119	86	110	176
Millet_GLEAN_10034953	45	23	39	15	57
Millet_GLEAN_10034952	307	554	375	178	870
Millet_GLEAN_10034951	5769	18102	13022	8066	20526
Millet_GLEAN_10034950	251	843	548	308	883
Millet_GLEAN_10034949	47	157	134	83	180
Millet_GLEAN_10034948	51	121	100	57	128
Millet_GLEAN_10034947	900	1308	1040	829	1427
Millet_GLEAN_10034946	748	1520	1405	1009	1760
Millet_GLEAN_10034945	650	2025	1894	943	2252
Millet_GLEAN_10034944	9666	19357	19802	14806	29242
Millet_GLEAN_10034943	29	56	38	32	49
Millet_GLEAN_10034942	0	0	0	0	0
Millet_GLEAN_10034941	0	0	0	0	0
Millet_GLEAN_10034940	0	0	0	0	0
Millet_GLEAN_10034939	8	5	20	13	21
Millet_GLEAN_10034938	0	0	14	0	6
Millet_GLEAN_10034937	0	0	0	0	0
Millet_GLEAN_10034936	652	639	509	318	334
Millet_GLEAN_10034935	1329	2606	2358	2216	2337
Millet_GLEAN_10034934	2624	6000	5019	3420	5651
Millet_GLEAN_10034933	1647	3951	3003	2777	3950
Millet_GLEAN_10034932	922	1275	1184	906	1540
Millet_GLEAN_10034931	656	1586	1628	816	2290
Millet_GLEAN_10034930	177	318	318	186	378
Millet_GLEAN_10034929	378	726	367	239	285
Millet_GLEAN_10034928	19	34	11	10	31
Millet_GLEAN_10034927	0	0	0	0	0
Millet_GLEAN_10034926	0	0	0	0	0
Millet_GLEAN_10034925	5671	10300	11035	6890	10052
Millet_GLEAN_10034924	2	4	6	2	0
Millet_GLEAN_10034923	0	0	0	0	0
Millet_GLEAN_10034922	0	0	0	0	1
Millet_GLEAN_10034921	237	655	464	250	668
Millet_GLEAN_10034920	2	8	0	7	3
Millet_GLEAN_10034919	0	2	0	0	7
Millet_GLEAN_10034918	2643	6965	5244	3991	6437
Millet_GLEAN_10034917	54	175	75	109	287
Millet_GLEAN_10034916	0	2	0	2	2
Millet_GLEAN_10034915	0	0	0	0	0
Millet_GLEAN_10034914	0	0	0	0	0
Millet_GLEAN_10034913	1	2	0	4	0
Millet_GLEAN_10034912	131	318	270	203	376
Millet_GLEAN_10034911	4	2	4	0	5
Millet_GLEAN_10034910	625	1079	1123	610	1774
Millet_GLEAN_10034909	0	0	0	0	0
Millet_GLEAN_10034908	0	0	0	0	0
Millet_GLEAN_10034907	596	1397	1430	701	1857
Millet_GLEAN_10034906	539	862	844	559	940
Millet_GLEAN_10034905	1467	3851	3348	1770	4506
Millet_GLEAN_10034904	55	100	84	45	48
Millet_GLEAN_10034903	869	2470	2173	1065	2418
Millet_GLEAN_10034902	223	288	267	85	100
Millet_GLEAN_10034901	290	602	666	438	770
Millet_GLEAN_10034900	1193	2808	2877	1354	3380
Millet_GLEAN_10034899	16	74	100	36	80
Millet_GLEAN_10034898	20	37	55	0	42
Millet_GLEAN_10034897	639	1872	1209	744	2508
Millet_GLEAN_10034896	0	0	0	0	0
Millet_GLEAN_10034895	0	0	0	0	0
Millet_GLEAN_10034894	0	0	0	0	0
Millet_GLEAN_10034893	0	0	0	0	0
Millet_GLEAN_10034892	557	795	932	660	1123
Millet_GLEAN_10034891	0	0	0	0	0
Millet_GLEAN_10034890	907	2105	2258	1113	1525
Millet_GLEAN_10034889	572	1261	1434	910	1683
Millet_GLEAN_10034888	0	0	0	0	0
Millet_GLEAN_10034887	5	1	0	0	0
Millet_GLEAN_10034886	0	0	0	0	0
Millet_GLEAN_10034885	50	29	52	34	52
Millet_GLEAN_10034884	1569	3517	3472	1828	4781
Millet_GLEAN_10034883	1503	2006	1755	1673	3190
Millet_GLEAN_10034882	0	0	0	0	0
Millet_GLEAN_10034881	0	0	0	0	0
Millet_GLEAN_10034880	203	210	187	265	303
Millet_GLEAN_10034879	487	879	771	574	821
Millet_GLEAN_10034878	154	587	638	189	1229
Millet_GLEAN_10034877	1173	3606	3257	1245	6813
Millet_GLEAN_10034876	56	151	157	26	392
Millet_GLEAN_10034875	0	0	0	0	0
Millet_GLEAN_10034874	0	0	0	0	0
Millet_GLEAN_10034873	0	6	6	4	0
Millet_GLEAN_10034872	5012	10943	9487	4961	16529
Millet_GLEAN_10034871	826	1763	1897	915	2665
Millet_GLEAN_10034870	148	83	69	86	93
Millet_GLEAN_10034869	634	1618	1442	950	2133
Millet_GLEAN_10034868	947	2288	2390	1169	2848
Millet_GLEAN_10034867	1326	2619	2165	1454	3532
Millet_GLEAN_10034866	345	820	610	467	1075
Millet_GLEAN_10034865	1862	4733	4937	2168	7897
Millet_GLEAN_10034864	20	66	43	37	69
Millet_GLEAN_10034863	51546	88742	78898	59013	111071
Millet_GLEAN_10034862	0	0	0	0	0
Millet_GLEAN_10034861	302	596	689	643	831
Millet_GLEAN_10034860	145	298	242	267	414
Millet_GLEAN_10034859	0	0	0	0	0
Millet_GLEAN_10034858	1596	3273	1960	1178	2456
Millet_GLEAN_10034857	6315	13352	7799	4650	9659
Millet_GLEAN_10034856	803	1651	1603	935	2187
Millet_GLEAN_10034855	0	0	0	0	0
Millet_GLEAN_10034854	171	418	547	274	576
Millet_GLEAN_10034853	416	800	659	558	1040
Millet_GLEAN_10034852	703	2160	1683	879	2688
Millet_GLEAN_10034851	1839	5556	3215	2129	3468
Millet_GLEAN_10034850	380	1186	1080	565	1881
Millet_GLEAN_10034849	1633	3571	3390	1896	5332
Millet_GLEAN_10034848	0	0	0	0	0
Millet_GLEAN_10034847	1017	2234	2259	1254	2600
Millet_GLEAN_10034846	0	0	0	0	0
Millet_GLEAN_10034845	0	0	0	0	0
Millet_GLEAN_10034844	0	7	0	8	0
Millet_GLEAN_10034843	0	0	0	0	4
Millet_GLEAN_10034842	153	726	326	225	499
Millet_GLEAN_10034841	0	1	0	0	0
Millet_GLEAN_10034840	0	0	0	0	0
Millet_GLEAN_10034839	0	0	0	0	0
Millet_GLEAN_10034838	0	2	0	0	0
Millet_GLEAN_10034837	0	0	0	0	0
Millet_GLEAN_10034836	0	0	0	0	0
Millet_GLEAN_10034835	1042	2059	2071	1191	2586
Millet_GLEAN_10034834	687	1715	1762	900	3435
Millet_GLEAN_10034833	600	1400	1391	656	2587
Millet_GLEAN_10034832	71	90	41	16	135
Millet_GLEAN_10034831	0	0	0	0	0
Millet_GLEAN_10034830	400	765	1029	514	1380
Millet_GLEAN_10034829	5883	19018	20855	6690	27211
Millet_GLEAN_10034828	0	0	0	0	0
Millet_GLEAN_10034827	0	0	6	8	6
Millet_GLEAN_10034826	0	0	0	0	0
Millet_GLEAN_10034825	0	0	0	0	0
Millet_GLEAN_10034824	123	394	290	202	348
Millet_GLEAN_10034823	167	566	312	196	429
Millet_GLEAN_10034822	121	454	165	106	244
Millet_GLEAN_10034821	0	0	0	0	0
Millet_GLEAN_10034820	3890	5356	5254	4736	7441
Millet_GLEAN_10034819	2	8	0	0	5
Millet_GLEAN_10034818	1739	4208	4136	1821	5094
Millet_GLEAN_10034817	54	142	298	78	519
Millet_GLEAN_10034816	0	0	0	0	0
Millet_GLEAN_10034815	0	0	0	0	0
Millet_GLEAN_10034814	0	2	0	1	0
Millet_GLEAN_10034813	10	16	36	11	41
Millet_GLEAN_10034812	10	26	19	14	91
Millet_GLEAN_10034811	247	361	27	48	1
Millet_GLEAN_10034810	5447	14904	13092	7037	17565
Millet_GLEAN_10034809	741	1598	1530	975	2181
Millet_GLEAN_10034808	0	0	0	0	0
Millet_GLEAN_10034807	757	1700	1847	1187	2280
Millet_GLEAN_10034806	150	288	253	141	415
Millet_GLEAN_10034805	0	0	0	0	0
Millet_GLEAN_10034804	0	0	0	0	0
Millet_GLEAN_10034803	2047	5600	5435	2327	7266
Millet_GLEAN_10005193	0	8	0	2	4
Millet_GLEAN_10005194	0	0	0	0	0
Millet_GLEAN_10005195	0	0	0	0	0
Millet_GLEAN_10005196	0	0	0	0	0
Millet_GLEAN_10005197	0	0	0	0	0
Millet_GLEAN_10005198	0	0	0	0	0
Millet_GLEAN_10005199	0	0	0	0	0
Millet_GLEAN_10005200	0	0	0	0	0
Millet_GLEAN_10005201	0	0	0	0	0
Millet_GLEAN_10005202	44	140	107	79	131
Millet_GLEAN_10005203	0	0	0	0	0
Millet_GLEAN_10005204	3012	5795	6310	3183	6993
Millet_GLEAN_10005205	4	0	0	2	0
Millet_GLEAN_10005206	104	316	199	127	304
Millet_GLEAN_10005207	0	0	0	0	0
Millet_GLEAN_10005208	0	0	0	0	0
Millet_GLEAN_10005209	12	27	5	14	18
Millet_GLEAN_10005210	0	0	0	0	0
Millet_GLEAN_10005211	0	0	0	0	0
Millet_GLEAN_10005212	0	0	0	0	0
Millet_GLEAN_10005213	0	0	0	0	0
Millet_GLEAN_10005214	124	290	250	144	384
Millet_GLEAN_10005215	0	0	0	0	0
Millet_GLEAN_10005216	0	0	0	0	0
Millet_GLEAN_10005217	1908	3353	2623	1748	4823
Millet_GLEAN_10015844	125	317	247	179	616
Millet_GLEAN_10015843	0	0	0	0	0
Millet_GLEAN_10015842	1138	1109	1159	949	1354
Millet_GLEAN_10015841	0	0	0	0	0
Millet_GLEAN_10015840	0	0	0	0	0
Millet_GLEAN_10015839	0	0	0	0	0
Millet_GLEAN_10015838	0	0	0	0	0
Millet_GLEAN_10015837	0	0	0	0	0
Millet_GLEAN_10015836	61	141	96	110	192
Millet_GLEAN_10015835	995	2486	1657	965	2270
Millet_GLEAN_10015834	0	0	0	0	0
Millet_GLEAN_10015833	0	0	0	0	0
Millet_GLEAN_10015832	0	0	0	0	0
Millet_GLEAN_10015831	3201	7115	6765	3100	10079
Millet_GLEAN_10015830	328	727	381	236	374
Millet_GLEAN_10015829	0	0	0	0	0
Millet_GLEAN_10015828	0	0	0	0	0
Millet_GLEAN_10015827	0	0	0	0	0
Millet_GLEAN_10015826	0	2	0	0	1
Millet_GLEAN_10015825	1140	2343	2141	1545	2869
Millet_GLEAN_10015824	1976	4596	3978	2274	5064
Millet_GLEAN_10015823	0	0	0	0	0
Millet_GLEAN_10015822	0	0	0	0	0
Millet_GLEAN_10015821	0	0	0	0	0
Millet_GLEAN_10015820	0	0	0	0	0
Millet_GLEAN_10015819	1471	3454	3550	1728	4793
Millet_GLEAN_10015818	0	0	0	0	0
Millet_GLEAN_10015817	0	0	0	0	0
Millet_GLEAN_10015816	0	0	0	0	0
Millet_GLEAN_10015815	0	0	6	0	0
Millet_GLEAN_10015814	0	0	0	0	0
Millet_GLEAN_10015813	2913	5824	4918	2965	6509
Millet_GLEAN_10015812	0	0	0	0	0
Millet_GLEAN_10015811	0	0	0	0	0
Millet_GLEAN_10015810	0	0	0	0	0
Millet_GLEAN_10015809	0	0	0	0	0
Millet_GLEAN_10015808	2126	4540	4912	2811	6336
Millet_GLEAN_10015807	1923	5061	4492	2504	5465
Millet_GLEAN_10015806	0	0	0	0	0
Millet_GLEAN_10015805	0	0	0	0	0
Millet_GLEAN_10015804	0	0	0	0	0
Millet_GLEAN_10015803	0	0	0	0	0
Millet_GLEAN_10015802	0	0	1	0	0
Millet_GLEAN_10015801	219	566	354	192	334
Millet_GLEAN_10015800	0	0	0	0	0
Millet_GLEAN_10015799	0	0	0	0	0
Millet_GLEAN_10015798	5583	8044	7915	3972	10962
Millet_GLEAN_10015797	94	190	124	141	161
Millet_GLEAN_10015796	0	0	0	0	0
Millet_GLEAN_10015795	0	0	0	0	0
Millet_GLEAN_10015794	0	0	0	0	0
Millet_GLEAN_10015793	289	694	600	308	936
Millet_GLEAN_10015792	0	0	0	0	0
Millet_GLEAN_10015791	0	0	0	0	0
Millet_GLEAN_10015790	0	0	0	0	0
Millet_GLEAN_10015789	522	1185	1103	1099	1493
Millet_GLEAN_10015788	48	109	126	47	126
Millet_GLEAN_10015787	1399	2436	2510	1161	4401
Millet_GLEAN_10015786	2306	5822	4700	3308	7290
Millet_GLEAN_10015785	0	0	0	0	0
Millet_GLEAN_10015784	0	0	0	0	0
Millet_GLEAN_10015783	177	351	436	269	456
Millet_GLEAN_10015782	313	834	1001	451	1267
Millet_GLEAN_10015781	28	59	48	28	54
Millet_GLEAN_10012583	1495	3117	2760	1752	3625
Millet_GLEAN_10012582	190	563	565	300	528
Millet_GLEAN_10012581	341	759	731	280	1375
Millet_GLEAN_10012580	0	0	0	0	0
Millet_GLEAN_10012579	3153	7782	6661	4233	8774
Millet_GLEAN_10012578	0	0	0	0	0
Millet_GLEAN_10012577	18	3	3	9	17
Millet_GLEAN_10012576	161	574	627	328	879
Millet_GLEAN_10012575	73	163	112	95	188
Millet_GLEAN_10012574	0	0	0	0	0
Millet_GLEAN_10012573	0	0	0	0	0
Millet_GLEAN_10012572	0	0	0	0	0
Millet_GLEAN_10012571	0	0	0	0	0
Millet_GLEAN_10012570	0	0	0	0	0
Millet_GLEAN_10012569	0	0	0	0	0
Millet_GLEAN_10012568	0	0	0	0	0
Millet_GLEAN_10012567	0	0	0	0	0
Millet_GLEAN_10012566	654	1550	1109	404	1927
Millet_GLEAN_10012565	0	0	0	0	0
Millet_GLEAN_10012564	552	162	349	9	18
Millet_GLEAN_10012563	0	0	0	0	2
Millet_GLEAN_10012562	0	0	0	0	0
Millet_GLEAN_10012561	518	50	116	12	12
Millet_GLEAN_10012560	3319	4773	4575	3068	6175
Millet_GLEAN_10012559	128	205	236	118	444
Millet_GLEAN_10012558	3087	8135	7243	3973	9410
Millet_GLEAN_10012557	6538	10128	11359	7639	14471
Millet_GLEAN_10012556	0	0	0	0	0
Millet_GLEAN_10012555	0	0	0	0	0
Millet_GLEAN_10012554	0	0	0	0	0
Millet_GLEAN_10012553	0	0	0	0	0
Millet_GLEAN_10012552	0	0	0	0	0
Millet_GLEAN_10012551	0	0	0	0	0
Millet_GLEAN_10012550	0	0	0	0	0
Millet_GLEAN_10012549	140	609	404	235	522
Millet_GLEAN_10012548	46	39	54	40	71
Millet_GLEAN_10012547	524	1417	1562	585	2012
Millet_GLEAN_10012546	0	14	6	0	6
Millet_GLEAN_10012545	0	0	0	0	0
Millet_GLEAN_10012544	0	0	0	0	0
Millet_GLEAN_10012543	0	0	0	0	0
Millet_GLEAN_10012542	1242	2219	2066	1454	2803
Millet_GLEAN_10012541	0	0	0	0	0
Millet_GLEAN_10012540	0	0	0	0	0
Millet_GLEAN_10012539	5083	11491	10649	5756	13882
Millet_GLEAN_10012538	0	4	7	0	0
Millet_GLEAN_10012537	0	0	0	0	2
Millet_GLEAN_10012536	4	24	10	8	20
Millet_GLEAN_10012535	1076	1952	1593	1091	1887
Millet_GLEAN_10012534	185	380	500	244	549
Millet_GLEAN_10012533	0	2	0	0	0
Millet_GLEAN_10015056	65	269	258	144	355
Millet_GLEAN_10015057	285	785	818	557	1080
Millet_GLEAN_10015058	0	0	2	1	1
Millet_GLEAN_10015059	60	68	16	0	0
Millet_GLEAN_10015060	0	0	0	0	0
Millet_GLEAN_10015061	0	0	0	0	0
Millet_GLEAN_10015062	0	0	0	0	0
Millet_GLEAN_10015063	962	2599	2395	1361	3132
Millet_GLEAN_10015064	0	0	0	0	0
Millet_GLEAN_10015065	0	0	0	0	0
Millet_GLEAN_10015066	0	0	2	0	0
Millet_GLEAN_10015067	0	0	0	0	0
Millet_GLEAN_10015068	1590	4040	3785	1946	4315
Millet_GLEAN_10015069	133	585	429	242	600
Millet_GLEAN_10015070	5	2	1	0	0
Millet_GLEAN_10015071	195	708	517	275	887
Millet_GLEAN_10015072	1620	3130	2325	1422	3654
Millet_GLEAN_10015073	0	0	0	0	0
Millet_GLEAN_10015074	0	0	0	0	0
Millet_GLEAN_10015075	0	0	0	0	0
Millet_GLEAN_10015076	0	0	0	0	0
Millet_GLEAN_10015077	0	0	0	0	0
Millet_GLEAN_10015078	0	0	0	0	0
Millet_GLEAN_10015079	0	0	0	0	0
Millet_GLEAN_10015080	722	2032	1796	913	3051
Millet_GLEAN_10015081	151	303	237	136	427
Millet_GLEAN_10015082	5	11	12	2	8
Millet_GLEAN_10015083	3	3	20	24	20
Millet_GLEAN_10015084	486	1241	1377	749	1724
Millet_GLEAN_10015085	0	0	0	0	0
Millet_GLEAN_10015086	0	0	0	0	0
Millet_GLEAN_10015087	0	0	0	0	0
Millet_GLEAN_10015088	0	0	0	0	0
Millet_GLEAN_10015089	0	0	1	0	0
Millet_GLEAN_10015090	0	0	0	0	0
Millet_GLEAN_10015091	0	0	0	0	0
Millet_GLEAN_10015092	0	0	0	0	0
Millet_GLEAN_10015093	163	160	432	326	326
Millet_GLEAN_10015094	0	0	0	0	0
Millet_GLEAN_10015095	0	0	0	0	0
Millet_GLEAN_10015096	0	0	0	0	0
Millet_GLEAN_10015097	0	0	0	0	0
Millet_GLEAN_10006363	968	2286	1823	1041	2086
Millet_GLEAN_10006362	0	0	0	0	0
Millet_GLEAN_10006361	0	0	0	0	0
Millet_GLEAN_10006360	0	0	0	0	0
Millet_GLEAN_10006359	63836	127509	119345	67127	285648
Millet_GLEAN_10006358	0	0	0	0	0
Millet_GLEAN_10006357	0	0	0	0	0
Millet_GLEAN_10006356	118	187	207	185	216
Millet_GLEAN_10006355	0	2	4	0	0
Millet_GLEAN_10006354	0	0	0	0	0
Millet_GLEAN_10006353	0	2	0	0	0
Millet_GLEAN_10006352	0	0	0	0	0
Millet_GLEAN_10006351	0	0	0	0	0
Millet_GLEAN_10006350	0	0	0	0	0
Millet_GLEAN_10006349	0	0	0	0	0
Millet_GLEAN_10006348	0	0	0	0	0
Millet_GLEAN_10006347	0	0	0	0	0
Millet_GLEAN_10006346	0	0	0	0	0
Millet_GLEAN_10006345	0	0	0	0	0
Millet_GLEAN_10002171	0	0	0	0	0
Millet_GLEAN_10002172	4532	10429	9593	5428	12306
Millet_GLEAN_10002173	323	656	737	421	1326
Millet_GLEAN_10002174	333	1020	901	456	1266
Millet_GLEAN_10002175	0	0	0	0	0
Millet_GLEAN_10002176	0	0	0	0	0
Millet_GLEAN_10002177	0	0	0	0	0
Millet_GLEAN_10002178	2	6	0	0	0
Millet_GLEAN_10002179	6	1	22	6	6
Millet_GLEAN_10002180	7	20	6	10	5
Millet_GLEAN_10002181	0	0	0	0	0
Millet_GLEAN_10002182	0	0	0	0	0
Millet_GLEAN_10017610	496	1477	824	648	1166
Millet_GLEAN_10017611	261	840	917	380	1083
Millet_GLEAN_10017612	0	0	0	0	0
Millet_GLEAN_10017613	0	0	0	0	0
Millet_GLEAN_10017614	0	0	0	0	0
Millet_GLEAN_10017615	0	0	0	0	0
Millet_GLEAN_10017616	0	0	0	0	0
Millet_GLEAN_10017617	0	0	0	0	0
Millet_GLEAN_10017618	0	0	0	0	0
Millet_GLEAN_10017619	0	0	0	0	1
Millet_GLEAN_10017620	0	0	0	0	0
Millet_GLEAN_10017621	0	0	0	0	0
Millet_GLEAN_10017622	0	0	0	0	0
Millet_GLEAN_10017623	0	0	0	0	0
Millet_GLEAN_10017624	0	0	0	0	0
Millet_GLEAN_10017625	258	532	499	304	703
Millet_GLEAN_10017626	0	0	0	0	0
Millet_GLEAN_10017627	10	74	65	34	92
Millet_GLEAN_10017628	0	0	0	0	0
Millet_GLEAN_10017629	0	0	0	0	0
Millet_GLEAN_10017630	0	0	0	0	0
Millet_GLEAN_10017631	79	16	15	4	4
Millet_GLEAN_10017632	0	0	0	0	0
Millet_GLEAN_10017633	0	0	0	0	0
Millet_GLEAN_10017634	0	0	0	0	0
Millet_GLEAN_10017635	0	0	0	0	0
Millet_GLEAN_10017636	0	0	0	0	0
Millet_GLEAN_10017637	0	29	19	4	4
Millet_GLEAN_10017638	64	171	110	115	89
Millet_GLEAN_10017639	0	0	0	0	0
Millet_GLEAN_10017640	0	5	10	0	6
Millet_GLEAN_10017641	0	0	0	0	0
Millet_GLEAN_10017642	1620	2896	3506	1637	4345
Millet_GLEAN_10017643	0	0	0	0	0
Millet_GLEAN_10017644	0	0	0	2	5
Millet_GLEAN_10017645	0	0	0	0	1
Millet_GLEAN_10017646	0	0	0	0	0
Millet_GLEAN_10017647	0	8	2	0	4
Millet_GLEAN_10017648	0	0	0	0	0
Millet_GLEAN_10017649	0	0	0	0	0
Millet_GLEAN_10017650	3091	5565	6134	3804	7849
Millet_GLEAN_10017651	0	0	0	0	0
Millet_GLEAN_10017652	359	827	913	409	1038
Millet_GLEAN_10017653	1020	2648	2712	1304	3347
Millet_GLEAN_10017654	0	6	4	20	14
Millet_GLEAN_10017655	0	0	0	0	0
Millet_GLEAN_10017656	0	0	0	0	0
Millet_GLEAN_10017657	4527	10769	9378	5196	13484
Millet_GLEAN_10017658	0	0	0	0	0
Millet_GLEAN_10017659	0	0	0	0	0
Millet_GLEAN_10017660	0	0	0	0	6
Millet_GLEAN_10017661	10	12	14	0	0
Millet_GLEAN_10017662	988	2129	359	248	0
Millet_GLEAN_10017663	0	0	0	4	0
Millet_GLEAN_10001720	0	0	0	0	0
Millet_GLEAN_10001719	0	0	0	0	0
Millet_GLEAN_10001718	0	0	0	0	0
Millet_GLEAN_10001717	0	0	0	0	0
Millet_GLEAN_10001716	0	0	0	0	0
Millet_GLEAN_10001715	10873	13866	10250	9371	5426
Millet_GLEAN_10001714	4	0	0	0	0
Millet_GLEAN_10001713	0	0	0	0	0
Millet_GLEAN_10001712	0	0	0	0	0
Millet_GLEAN_10001711	0	0	0	0	0
Millet_GLEAN_10002201	0	0	0	0	0
Millet_GLEAN_10002200	655	1779	1733	821	2529
Millet_GLEAN_10002199	122	297	305	170	535
Millet_GLEAN_10002198	4	17	9	15	30
Millet_GLEAN_10002197	126	354	191	176	371
Millet_GLEAN_10002196	43	67	53	74	65
Millet_GLEAN_10002195	0	0	0	0	0
Millet_GLEAN_10002194	0	0	0	0	0
Millet_GLEAN_10002193	0	0	0	0	0
Millet_GLEAN_10002192	0	0	0	0	0
Millet_GLEAN_10002191	0	0	0	0	0
Millet_GLEAN_10002190	0	0	0	0	0
Millet_GLEAN_10002189	0	0	0	0	0
Millet_GLEAN_10002188	488	1019	1188	516	1371
Millet_GLEAN_10001884	1554	3619	3549	1969	4141
Millet_GLEAN_10001885	0	0	0	0	0
Millet_GLEAN_10001886	6	9	18	22	25
Millet_GLEAN_10001887	0	0	0	0	0
Millet_GLEAN_10001888	0	0	0	0	0
Millet_GLEAN_10001889	486	978	818	628	1203
Millet_GLEAN_10001890	0	0	0	0	0
Millet_GLEAN_10001891	527	703	354	855	478
Millet_GLEAN_10001892	10	32	14	5	2
Millet_GLEAN_10001893	0	0	0	0	0
Millet_GLEAN_10001894	0	0	0	0	0
Millet_GLEAN_10001895	8	19	16	19	39
Millet_GLEAN_10001896	1216	3509	2802	1626	4329
Millet_GLEAN_10001852	0	0	0	0	0
Millet_GLEAN_10001851	0	0	0	0	0
Millet_GLEAN_10001850	30	86	103	214	142
Millet_GLEAN_10001849	0	0	0	0	0
Millet_GLEAN_10001848	0	0	0	0	0
Millet_GLEAN_10001847	0	0	0	0	0
Millet_GLEAN_10001846	0	1	0	0	2
Millet_GLEAN_10001845	0	0	0	0	0
Millet_GLEAN_10001844	0	0	0	0	0
Millet_GLEAN_10001843	0	0	0	0	0
Millet_GLEAN_10000545	0	0	0	0	0
Millet_GLEAN_10000546	0	0	2	1	3
Millet_GLEAN_10000547	1162	3272	2656	1545	3525
Millet_GLEAN_10002852	0	0	0	0	0
Millet_GLEAN_10002853	0	0	0	0	0
Millet_GLEAN_10002854	0	0	0	0	0
Millet_GLEAN_10002855	0	0	0	0	0
Millet_GLEAN_10002856	0	0	0	0	0
Millet_GLEAN_10002857	383	962	935	513	1229
Millet_GLEAN_10002858	0	0	0	0	0
Millet_GLEAN_10002859	24	51	68	51	67
Millet_GLEAN_10017609	0	0	0	0	0
Millet_GLEAN_10017608	0	0	0	0	0
Millet_GLEAN_10017607	0	0	0	0	0
Millet_GLEAN_10017606	0	0	0	0	0
Millet_GLEAN_10017605	0	0	0	0	0
Millet_GLEAN_10017604	142	382	313	139	464
Millet_GLEAN_10017603	1265	2263	2389	1454	3851
Millet_GLEAN_10017602	0	0	0	0	0
Millet_GLEAN_10017601	1	1	8	1	9
Millet_GLEAN_10017600	948	2344	2153	1052	2828
Millet_GLEAN_10017599	12	2	13	24	1
Millet_GLEAN_10017598	0	0	0	0	0
Millet_GLEAN_10017597	0	0	0	0	0
Millet_GLEAN_10017596	0	0	0	0	0
Millet_GLEAN_10017595	3630	10073	9415	4270	14770
Millet_GLEAN_10017594	631	1465	497	1735	678
Millet_GLEAN_10017593	0	0	0	0	0
